1.048956183552742,500
0.9911283298134804,1000
0.9602556475996971,1500
0.9650643291473389,2000
0.9512220861315728,2500
0.9193012017011643,3000
0.9375903675556183,3500
0.9081456056535244,4000
0.8623343386352063,4500
0.8816376758813858,5000
0.8978747131824494,5500
0.8855247873663902,6000
0.8619509790539741,6500
0.8664830102920532,7000
0.8753413013815879,7500
0.8608405625224114,8000
0.8993500878214836,8500
0.8718601110577583,9000
0.7932051169574261,9500
0.8046765866577625,10000
0.8222542486488819,10500
0.8187280240356922,11000
0.8226975865066052,11500
0.7881784809827804,12000
0.8063854137957096,12500
0.7043008565455675,13000
0.7155687761604785,13500
0.7204371709823608,14000
0.7787811964154243,14500
0.7682834611237049,15000
0.7695340334773063,15500
0.7548039983212947,16000
0.765551586061716,16500
0.6846614294946194,17000
0.6552245087176561,17500
0.6449577976092696,18000
0.6362595793157816,18500
0.6542204323261976,19000
0.6719992499798536,19500
0.6268007066845894,20000
0.6679443616718054,20500
0.6348916927278042,21000
0.573617526307702,21500
0.5390606930330396,22000
0.5545070912763477,22500
0.5402619516178966,23000
0.537867848098278,23500
0.5647814024686814,24000
0.559667517080903,24500
0.5650757971480489,25000
0.4598738967254758,25500
0.4384461532831192,26000
0.46342127653211357,26500
0.44901651062071324,27000
0.4505648771300912,27500
0.4514224081560969,28000
0.45738519079610707,28500
0.4549614923112094,29000
0.4217256604228169,29500
0.3726783612892032,30000
0.38150601902231573,30500
0.3755180486831814,31000
0.36712354996986685,31500
0.3564805223867297,32000
0.3960975852906704,32500
0.36989106533117594,33000
0.36892290533799676,33500
0.3136154160089791,34000
0.307271695882082,34500
0.33160203841421754,35000
0.30968567362893373,35500
0.30719597775489094,36000
0.30538180903717876,36500
0.3282818935401738,37000
0.3290091588292271,37500
0.28464979013893754,38000
0.2544855348914862,38500
0.26248629282508046,39000
0.2664856005469337,39500
0.2893760392842814,40000
0.28093105513043704,40500
0.2649753911364824,41000
0.2898798977313563,41500
